id,account_id,accrual_date,amount
a_58_3_bal_61058,a_58_3,2020-06-29,9841554.0
a_58_3_bal_61059,a_58_3,2020-06-30,9840962.0
a_58_3_bal_61060,a_58_3,2020-07-01,9840080.0
a_58_3_bal_61061,a_58_3,2020-07-02,9839279.0
a_58_3_bal_61062,a_58_3,2020-07-03,9838693.0
a_58_3_bal_61063,a_58_3,2020-07-04,9838235.0
a_58_3_bal_61064,a_58_3,2020-07-05,9837846.0
a_58_3_bal_61065,a_58_3,2020-07-06,9836889.0
a_58_3_bal_61066,a_58_3,2020-07-07,9835924.0
a_58_3_bal_61067,a_58_3,2020-07-08,9835509.0
a_58_3_bal_61068,a_58_3,2020-07-09,9835027.0
a_58_3_bal_61069,a_58_3,2020-07-10,9834256.0
a_58_3_bal_61070,a_58_3,2020-07-11,9834145.0
a_58_3_bal_61071,a_58_3,2020-07-12,9833388.0
a_58_3_bal_61072,a_58_3,2020-07-13,9832219.0
a_58_3_bal_61073,a_58_3,2020-07-14,9831335.0
a_58_3_bal_61074,a_58_3,2020-07-15,9830945.0
a_58_3_bal_61075,a_58_3,2020-07-16,9829953.0
a_58_3_bal_61076,a_58_3,2020-07-17,9828967.0
a_58_3_bal_61077,a_58_3,2020-07-18,9828562.0
a_58_3_bal_61078,a_58_3,2020-07-19,9828184.0
a_58_3_bal_61079,a_58_3,2020-07-20,9827624.0
a_58_3_bal_61080,a_58_3,2020-07-21,9827476.0
a_58_3_bal_61081,a_58_3,2020-07-22,9826675.0
a_58_3_bal_61082,a_58_3,2020-07-23,9826308.0
a_58_3_bal_61083,a_58_3,2020-07-24,9825621.0
a_58_3_bal_61084,a_58_3,2020-07-25,9824766.0
a_58_3_bal_61085,a_58_3,2020-07-26,9824467.0
a_58_3_bal_61086,a_58_3,2020-07-27,9823711.0
a_58_3_bal_61087,a_58_3,2020-07-28,9822889.0
a_58_3_bal_61088,a_58_3,2020-07-29,9822651.0
a_58_3_bal_61089,a_58_3,2020-07-30,9822008.0
a_58_3_bal_61090,a_58_3,2020-07-31,9821415.0
a_58_3_bal_61091,a_58_3,2020-08-01,9820806.0
a_58_3_bal_61092,a_58_3,2020-08-02,9819876.0
a_58_3_bal_61093,a_58_3,2020-08-03,9819336.0
a_58_3_bal_61094,a_58_3,2020-08-04,9818389.0
a_58_3_bal_61095,a_58_3,2020-08-05,9817720.0
a_58_3_bal_61096,a_58_3,2020-08-06,9817370.0
a_58_3_bal_61097,a_58_3,2020-08-07,9816498.0
a_58_3_bal_61098,a_58_3,2020-08-08,9815753.0
a_58_3_bal_61099,a_58_3,2020-08-09,9815275.0
a_58_3_bal_61100,a_58_3,2020-08-10,9814835.0
a_58_3_bal_61101,a_58_3,2020-08-11,9814108.0
a_58_3_bal_61102,a_58_3,2020-08-12,9813441.0
a_58_3_bal_61103,a_58_3,2020-08-13,9812610.0
a_58_3_bal_61104,a_58_3,2020-08-14,9811675.0
a_58_3_bal_61105,a_58_3,2020-08-15,9810987.0
a_58_3_bal_61106,a_58_3,2020-08-16,9810235.0
a_58_3_bal_61107,a_58_3,2020-08-17,9809997.0
a_58_3_bal_61108,a_58_3,2020-08-18,9809724.0
a_58_3_bal_61109,a_58_3,2020-08-19,9809168.0
a_58_3_bal_61110,a_58_3,2020-08-20,9807825.0
a_58_3_bal_61111,a_58_3,2020-08-21,9807212.0
a_58_3_bal_61112,a_58_3,2020-08-22,9807015.0
a_58_3_bal_61113,a_58_3,2020-08-23,9806883.0
a_58_3_bal_61114,a_58_3,2020-08-24,9806115.0
a_58_3_bal_61115,a_58_3,2020-08-25,9805396.0
a_58_3_bal_61116,a_58_3,2020-08-26,9804761.0
a_58_3_bal_61117,a_58_3,2020-08-27,9804189.0
a_58_3_bal_61118,a_58_3,2020-08-28,9803755.0
a_58_3_bal_61119,a_58_3,2020-08-29,9802805.0
a_58_3_bal_61120,a_58_3,2020-08-30,9802248.0
a_58_3_bal_61121,a_58_3,2020-08-31,9801605.0
a_58_3_bal_61122,a_58_3,2020-09-01,9801464.0
a_59_0_bal_61123,a_59_0,2020-02-10,10021147.0
a_59_0_bal_61124,a_59_0,2020-02-11,10020020.0
a_59_0_bal_61125,a_59_0,2020-02-12,10018390.0
a_59_0_bal_61126,a_59_0,2020-02-13,10017527.0
a_59_0_bal_61127,a_59_0,2020-02-14,10016029.0
a_59_0_bal_61128,a_59_0,2020-02-15,10015451.0
a_59_0_bal_61129,a_59_0,2020-02-16,10014181.0
a_59_0_bal_61130,a_59_0,2020-02-17,10012796.0
a_59_0_bal_61131,a_59_0,2020-02-18,10011622.0
a_59_0_bal_61132,a_59_0,2020-02-19,10010757.0
a_59_0_bal_61133,a_59_0,2020-02-20,10009565.0
a_59_0_bal_61134,a_59_0,2020-02-21,10008086.0
a_59_0_bal_61135,a_59_0,2020-02-22,10006440.0
a_59_0_bal_61136,a_59_0,2020-02-23,10004948.0
a_59_0_bal_61137,a_59_0,2020-02-24,10004275.0
a_59_0_bal_61138,a_59_0,2020-02-25,10003044.0
a_59_0_bal_61139,a_59_0,2020-02-26,10001554.0
a_59_0_bal_61140,a_59_0,2020-02-27,10000040.0
a_59_0_bal_61141,a_59_0,2020-02-28,9998494.0
a_59_0_bal_61142,a_59_0,2020-02-29,9997052.0
a_59_0_bal_61143,a_59_0,2020-03-01,9996623.0
a_59_0_bal_61144,a_59_0,2020-03-02,9995642.0
a_59_0_bal_61145,a_59_0,2020-03-03,9994214.0
a_59_0_bal_61146,a_59_0,2020-03-04,9993301.0
a_59_0_bal_61147,a_59_0,2020-03-05,9992331.0
a_59_0_bal_61148,a_59_0,2020-03-06,9990839.0
a_59_0_bal_61149,a_59_0,2020-03-07,9989414.0
a_59_0_bal_61150,a_59_0,2020-03-08,9989092.0
a_59_0_bal_61151,a_59_0,2020-03-09,9987543.0
a_59_0_bal_61152,a_59_0,2020-03-10,9986492.0
a_59_0_bal_61153,a_59_0,2020-03-11,9985149.0
a_59_0_bal_61154,a_59_0,2020-03-12,9984490.0
a_59_0_bal_61155,a_59_0,2020-03-13,9983588.0
a_59_0_bal_61156,a_59_0,2020-03-14,9981865.0
a_59_0_bal_61157,a_59_0,2020-03-15,9980740.0
a_59_0_bal_61158,a_59_0,2020-03-16,9979482.0
a_59_0_bal_61159,a_59_0,2020-03-17,9978251.0
a_59_0_bal_61160,a_59_0,2020-03-18,9976009.0
a_59_0_bal_61161,a_59_0,2020-03-19,9974973.0
a_59_0_bal_61162,a_59_0,2020-03-20,9973486.0
a_59_0_bal_61163,a_59_0,2020-03-21,9972094.0
a_59_0_bal_61191,a_59_0,2020-04-18,9936538.0
a_59_0_bal_61192,a_59_0,2020-04-19,9935107.0
a_59_0_bal_61193,a_59_0,2020-04-20,9932927.0
a_59_0_bal_61194,a_59_0,2020-04-21,9931663.0
a_59_0_bal_61195,a_59_0,2020-04-22,9930519.0
a_59_0_bal_61196,a_59_0,2020-04-23,9929088.0
a_59_0_bal_61197,a_59_0,2020-04-24,9928740.0
a_59_0_bal_61198,a_59_0,2020-04-25,9926575.0
a_59_0_bal_61199,a_59_0,2020-04-26,9925127.0
a_59_0_bal_61200,a_59_0,2020-04-27,9924233.0
a_59_0_bal_61201,a_59_0,2020-04-28,9922922.0
a_59_0_bal_61202,a_59_0,2020-04-29,9921759.0
a_59_0_bal_61203,a_59_0,2020-04-30,9920119.0
a_59_0_bal_61204,a_59_0,2020-05-01,9918802.0
a_59_0_bal_61205,a_59_0,2020-05-02,9916988.0
a_59_0_bal_61206,a_59_0,2020-05-03,9915698.0
a_59_0_bal_61207,a_59_0,2020-05-04,9914997.0
a_59_0_bal_61208,a_59_0,2020-05-05,9914228.0
a_59_0_bal_61209,a_59_0,2020-05-06,9912689.0
a_59_0_bal_61210,a_59_0,2020-05-07,9911588.0
a_59_0_bal_61211,a_59_0,2020-05-08,9910824.0
a_59_0_bal_61212,a_59_0,2020-05-09,9909067.0
a_59_0_bal_61213,a_59_0,2020-05-10,9907900.0
a_59_0_bal_61214,a_59_0,2020-05-11,9906178.0
a_59_0_bal_61215,a_59_0,2020-05-12,9904774.0
a_59_0_bal_61216,a_59_0,2020-05-13,9903341.0
a_59_0_bal_61244,a_59_0,2020-06-10,9870078.0
a_59_0_bal_61245,a_59_0,2020-06-11,9868770.0
a_59_0_bal_61246,a_59_0,2020-06-12,9867579.0
a_59_0_bal_61247,a_59_0,2020-06-13,9866643.0
a_59_0_bal_61248,a_59_0,2020-06-14,9864951.0
a_59_0_bal_61249,a_59_0,2020-06-15,9864427.0
a_59_0_bal_61250,a_59_0,2020-06-16,9862865.0
a_59_0_bal_61251,a_59_0,2020-06-17,9861845.0
a_59_0_bal_61252,a_59_0,2020-06-18,9861391.0
a_59_0_bal_61253,a_59_0,2020-06-19,9860209.0
a_59_0_bal_61254,a_59_0,2020-06-20,9859039.0
a_59_0_bal_61255,a_59_0,2020-06-21,9857843.0
a_59_0_bal_61256,a_59_0,2020-06-22,9856573.0
a_59_0_bal_61257,a_59_0,2020-06-23,9855015.0
a_59_0_bal_61258,a_59_0,2020-06-24,9854075.0
a_59_0_bal_61259,a_59_0,2020-06-25,9852582.0
a_59_0_bal_61260,a_59_0,2020-06-26,9852586.0
a_59_0_bal_61288,a_59_0,2020-07-24,9817708.0
a_59_0_bal_61289,a_59_0,2020-07-25,9816533.0
a_59_0_bal_61290,a_59_0,2020-07-26,9816012.0
a_59_0_bal_61291,a_59_0,2020-07-27,9813812.0
a_59_0_bal_61292,a_59_0,2020-07-28,9814078.0
a_59_0_bal_61293,a_59_0,2020-07-29,9812843.0
a_59_0_bal_61294,a_59_0,2020-07-30,9810877.0
a_59_0_bal_61295,a_59_0,2020-07-31,9810340.0
a_59_0_bal_61296,a_59_0,2020-08-01,9808910.0
a_59_0_bal_61297,a_59_0,2020-08-02,9807616.0
a_59_0_bal_61298,a_59_0,2020-08-03,9806018.0
a_59_0_bal_61299,a_59_0,2020-08-04,9805065.0
a_59_0_bal_61300,a_59_0,2020-08-05,9804257.0
a_59_0_bal_61301,a_59_0,2020-08-06,9802794.0
a_59_0_bal_61302,a_59_0,2020-08-07,9801795.0
a_59_0_bal_61303,a_59_0,2020-08-08,9800306.0
a_59_0_bal_61304,a_59_0,2020-08-09,9798786.0
a_59_0_bal_61305,a_59_0,2020-08-10,9797812.0
a_59_0_bal_61306,a_59_0,2020-08-11,9796886.0
a_59_0_bal_61307,a_59_0,2020-08-12,9795200.0
a_59_0_bal_61308,a_59_0,2020-08-13,9793675.0
a_59_0_bal_61309,a_59_0,2020-08-14,9792595.0
a_59_0_bal_61310,a_59_0,2020-08-15,9790801.0
a_59_0_bal_61311,a_59_0,2020-08-16,9789896.0
a_59_0_bal_61312,a_59_0,2020-08-17,
a_59_0_bal_61313,a_59_0,2020-08-18,9787589.0
a_59_0_bal_61314,a_59_0,2020-08-19,9786505.0
a_59_0_bal_61315,a_59_0,2020-08-20,9785540.0
a_59_0_bal_61316,a_59_0,2020-08-21,9784475.0
a_59_0_bal_61317,a_59_0,2020-08-22,9783587.0
a_59_0_bal_61318,a_59_0,2020-08-23,9782498.0
a_59_0_bal_61319,a_59_0,2020-08-24,9781979.0
a_59_0_bal_61320,a_59_0,2020-08-25,9780664.0
a_59_0_bal_61321,a_59_0,2020-08-26,9779130.0
a_59_0_bal_61322,a_59_0,2020-08-27,9777840.0
a_59_0_bal_61323,a_59_0,2020-08-28,9776693.0
a_59_0_bal_61324,a_59_0,2020-08-29,9776052.0
a_59_0_bal_61325,a_59_0,2020-08-30,9775307.0
a_59_0_bal_61326,a_59_0,2020-08-31,9774534.0
a_59_0_bal_61327,a_59_0,2020-09-01,9773019.0
a_59_1_bal_61347,a_59_1,2020-06-10,10149106.0
a_59_1_bal_61348,a_59_1,2020-06-11,10148112.0
a_59_1_bal_61349,a_59_1,2020-06-12,10148002.0
a_59_1_bal_61350,a_59_1,2020-06-13,10147065.0
a_59_1_bal_61351,a_59_1,2020-06-14,10146301.0
a_59_1_bal_61352,a_59_1,2020-06-15,10145597.0
a_59_1_bal_61353,a_59_1,2020-06-16,10145341.0
a_59_1_bal_61354,a_59_1,2020-06-17,10144798.0
a_59_1_bal_61355,a_59_1,2020-06-18,10144296.0
a_59_1_bal_61356,a_59_1,2020-06-19,10143792.0
a_59_1_bal_61357,a_59_1,2020-06-20,10142852.0
a_59_1_bal_61358,a_59_1,2020-06-21,10142152.0
a_59_1_bal_61359,a_59_1,2020-06-22,10141826.0
a_59_1_bal_61360,a_59_1,2020-06-23,10141032.0
a_59_1_bal_61361,a_59_1,2020-06-24,10140108.0
a_59_1_bal_61362,a_59_1,2020-06-25,10139418.0
a_59_1_bal_61363,a_59_1,2020-06-26,10139020.0
a_59_1_bal_61391,a_59_1,2020-07-24,10124724.0
a_59_1_bal_61392,a_59_1,2020-07-25,10124271.0
a_59_1_bal_61393,a_59_1,2020-07-26,10123593.0
a_59_1_bal_61394,a_59_1,2020-07-27,10122968.0
a_59_1_bal_61395,a_59_1,2020-07-28,10122533.0
a_59_1_bal_61396,a_59_1,2020-07-29,10122029.0
a_59_1_bal_61397,a_59_1,2020-07-30,10121086.0
a_59_1_bal_61398,a_59_1,2020-07-31,10120740.0
a_59_1_bal_61399,a_59_1,2020-08-01,10120297.0
a_59_1_bal_61400,a_59_1,2020-08-02,10119571.0
a_59_1_bal_61401,a_59_1,2020-08-03,10119569.0
a_59_1_bal_61402,a_59_1,2020-08-04,10119264.0
a_59_1_bal_61403,a_59_1,2020-08-05,10118922.0
a_59_1_bal_61404,a_59_1,2020-08-06,10118207.0
a_59_1_bal_61405,a_59_1,2020-08-07,10117541.0
a_59_1_bal_61406,a_59_1,2020-08-08,10116931.0
a_59_1_bal_61407,a_59_1,2020-08-09,10116430.0
a_59_1_bal_61408,a_59_1,2020-08-10,10115349.0
a_59_1_bal_61409,a_59_1,2020-08-11,10114794.0
a_59_1_bal_61410,a_59_1,2020-08-12,10113893.0
a_59_1_bal_61411,a_59_1,2020-08-13,10113347.0
a_59_1_bal_61412,a_59_1,2020-08-14,10112410.0
a_59_1_bal_61413,a_59_1,2020-08-15,10111646.0
a_59_1_bal_61414,a_59_1,2020-08-16,10111530.0
a_59_1_bal_61415,a_59_1,2020-08-17,
a_59_1_bal_61416,a_59_1,2020-08-18,10110598.0
a_59_1_bal_61417,a_59_1,2020-08-19,10110320.0
a_59_1_bal_61418,a_59_1,2020-08-20,10109490.0
a_59_1_bal_61419,a_59_1,2020-08-21,10108912.0
a_59_1_bal_61420,a_59_1,2020-08-22,10108507.0
a_59_1_bal_61421,a_59_1,2020-08-23,10108429.0
a_59_1_bal_61422,a_59_1,2020-08-24,10107473.0
a_59_1_bal_61423,a_59_1,2020-08-25,10107116.0
a_59_1_bal_61424,a_59_1,2020-08-26,10106053.0
a_59_1_bal_61425,a_59_1,2020-08-27,10105436.0
a_59_1_bal_61426,a_59_1,2020-08-28,10104807.0
a_59_1_bal_61427,a_59_1,2020-08-29,10104386.0
a_59_1_bal_61428,a_59_1,2020-08-30,10103832.0
a_59_1_bal_61429,a_59_1,2020-08-31,10103270.0
a_59_1_bal_61430,a_59_1,2020-09-01,10102607.0
a_59_2_bal_61452,a_59_2,2020-06-10,9893871.0
a_59_2_bal_61453,a_59_2,2020-06-11,9893198.0
a_59_2_bal_61454,a_59_2,2020-06-12,9892159.0
a_59_2_bal_61455,a_59_2,2020-06-13,9890755.0
a_59_2_bal_61456,a_59_2,2020-06-14,9889868.0
a_59_2_bal_61457,a_59_2,2020-06-15,9888838.0
a_59_2_bal_61458,a_59_2,2020-06-16,9887855.0
a_59_2_bal_61459,a_59_2,2020-06-17,9887585.0
a_59_2_bal_61460,a_59_2,2020-06-18,9886715.0
a_59_2_bal_61461,a_59_2,2020-06-19,9885727.0
a_59_2_bal_61462,a_59_2,2020-06-20,9884695.0
a_59_2_bal_61463,a_59_2,2020-06-21,9884203.0
a_59_2_bal_61464,a_59_2,2020-06-22,9883578.0
a_59_2_bal_61465,a_59_2,2020-06-23,9882951.0
a_59_2_bal_61466,a_59_2,2020-06-24,9881862.0
a_59_2_bal_61467,a_59_2,2020-06-25,9881394.0
a_59_2_bal_61468,a_59_2,2020-06-26,9880672.0
a_59_2_bal_61496,a_59_2,2020-07-24,9866016.0
a_59_2_bal_61497,a_59_2,2020-07-25,9865005.0
a_59_2_bal_61498,a_59_2,2020-07-26,9864541.0
a_59_2_bal_61499,a_59_2,2020-07-27,9863913.0
a_59_2_bal_61500,a_59_2,2020-07-28,9863000.0
a_59_2_bal_61501,a_59_2,2020-07-29,9862302.0
a_59_2_bal_61502,a_59_2,2020-07-30,9861760.0
a_59_2_bal_61503,a_59_2,2020-07-31,9861500.0
a_59_2_bal_61504,a_59_2,2020-08-01,9860926.0
a_59_2_bal_61505,a_59_2,2020-08-02,9860422.0
a_59_2_bal_61506,a_59_2,2020-08-03,9859790.0
a_59_2_bal_61507,a_59_2,2020-08-04,9858861.0
a_59_2_bal_61508,a_59_2,2020-08-05,9858236.0
a_59_2_bal_61509,a_59_2,2020-08-06,9857356.0
a_59_2_bal_61510,a_59_2,2020-08-07,9857198.0
a_59_2_bal_61511,a_59_2,2020-08-08,9856320.0
a_59_2_bal_61512,a_59_2,2020-08-09,9856262.0
a_59_2_bal_61513,a_59_2,2020-08-10,9855393.0
a_59_2_bal_61514,a_59_2,2020-08-11,9854445.0
a_59_2_bal_61515,a_59_2,2020-08-12,9854470.0
a_59_2_bal_61516,a_59_2,2020-08-13,9853782.0
a_59_2_bal_61517,a_59_2,2020-08-14,9853277.0
a_59_2_bal_61518,a_59_2,2020-08-15,9852680.0
a_59_2_bal_61519,a_59_2,2020-08-16,9851880.0
a_59_2_bal_61520,a_59_2,2020-08-17,9851529.0
a_59_2_bal_61521,a_59_2,2020-08-18,9850495.0
a_59_2_bal_61522,a_59_2,2020-08-19,9850179.0
a_59_2_bal_61523,a_59_2,2020-08-20,9849877.0
a_59_2_bal_61524,a_59_2,2020-08-21,9849559.0
a_59_2_bal_61525,a_59_2,2020-08-22,9849133.0
a_59_2_bal_61526,a_59_2,2020-08-23,9848552.0
a_59_2_bal_61527,a_59_2,2020-08-24,9848132.0
a_59_2_bal_61528,a_59_2,2020-08-25,9847651.0
a_59_2_bal_61529,a_59_2,2020-08-26,9846896.0
a_59_2_bal_61530,a_59_2,2020-08-27,9846301.0
a_59_2_bal_61531,a_59_2,2020-08-28,9845720.0
a_59_2_bal_61532,a_59_2,2020-08-29,9844861.0
a_59_2_bal_61533,a_59_2,2020-08-30,9844343.0
a_59_2_bal_61534,a_59_2,2020-08-31,9843728.0
a_59_2_bal_61535,a_59_2,2020-09-01,9843158.0
a_60_0_bal_62424,a_60_0,2020-02-13,9943692.0
a_60_0_bal_62425,a_60_0,2020-02-14,9943279.0
a_60_0_bal_62426,a_60_0,2020-02-15,9942438.0
a_60_0_bal_62427,a_60_0,2020-02-16,9942047.0
a_60_0_bal_62428,a_60_0,2020-02-17,9941002.0
a_60_0_bal_62429,a_60_0,2020-02-18,9940734.0
a_60_0_bal_62430,a_60_0,2020-02-19,9940202.0
a_60_0_bal_62431,a_60_0,2020-02-20,9939455.0
a_60_0_bal_62432,a_60_0,2020-02-21,9939047.0
a_60_0_bal_62433,a_60_0,2020-02-22,9937797.0
a_60_0_bal_62434,a_60_0,2020-02-23,9936715.0
a_60_0_bal_62435,a_60_0,2020-02-24,9935960.0
a_60_0_bal_62436,a_60_0,2020-02-25,9935794.0
a_60_0_bal_62437,a_60_0,2020-02-26,9935282.0
a_60_0_bal_62438,a_60_0,2020-02-27,9934200.0
a_60_0_bal_62439,a_60_0,2020-02-28,9933676.0
a_60_0_bal_62440,a_60_0,2020-02-29,9933278.0
a_60_0_bal_62441,a_60_0,2020-03-01,9932615.0
a_60_0_bal_62442,a_60_0,2020-03-02,9932447.0
a_60_0_bal_62443,a_60_0,2020-03-03,9931714.0
a_60_0_bal_62444,a_60_0,2020-03-04,9931105.0
a_60_0_bal_62445,a_60_0,2020-03-05,9930449.0
a_60_0_bal_62446,a_60_0,2020-03-06,9929850.0
a_60_0_bal_62447,a_60_0,2020-03-07,9929246.0
a_60_0_bal_62448,a_60_0,2020-03-08,9928968.0
a_60_0_bal_62449,a_60_0,2020-03-09,9929010.0
a_60_0_bal_62450,a_60_0,2020-03-10,9928441.0
a_60_0_bal_62451,a_60_0,2020-03-11,9927579.0
a_60_0_bal_62452,a_60_0,2020-03-12,9927398.0
a_60_0_bal_62453,a_60_0,2020-03-13,9926934.0
a_60_0_bal_62454,a_60_0,2020-03-14,9925572.0
a_60_0_bal_62455,a_60_0,2020-03-15,9924763.0
a_60_0_bal_62456,a_60_0,2020-03-16,9924207.0
a_60_0_bal_62457,a_60_0,2020-03-17,9923170.0
a_60_0_bal_62458,a_60_0,2020-03-18,9921999.0
a_60_0_bal_62459,a_60_0,2020-03-19,9920998.0
a_60_0_bal_62460,a_60_0,2020-03-20,9920134.0
a_60_0_bal_62461,a_60_0,2020-03-21,9919545.0
a_60_0_bal_62462,a_60_0,2020-03-22,9918552.0
a_60_0_bal_62463,a_60_0,2020-03-23,9918153.0
a_60_0_bal_62464,a_60_0,2020-03-24,9917255.0
a_60_0_bal_62465,a_60_0,2020-03-25,9916792.0
a_60_0_bal_62466,a_60_0,2020-03-26,9916676.0
a_60_0_bal_62467,a_60_0,2020-03-27,9916547.0
a_60_0_bal_62468,a_60_0,2020-03-28,9915542.0
a_60_0_bal_62469,a_60_0,2020-03-29,9914521.0
a_60_0_bal_62470,a_60_0,2020-03-30,9914423.0
a_60_0_bal_62471,a_60_0,2020-03-31,9913830.0
a_60_0_bal_62472,a_60_0,2020-04-01,9913356.0
a_60_0_bal_62473,a_60_0,2020-04-02,9912997.0
a_60_0_bal_62474,a_60_0,2020-04-03,9912046.0
a_60_0_bal_62475,a_60_0,2020-04-04,9910704.0
a_60_0_bal_62476,a_60_0,2020-04-05,9910511.0
a_60_0_bal_62477,a_60_0,2020-04-06,9909877.0
a_60_0_bal_62478,a_60_0,2020-04-07,9909236.0
a_60_0_bal_62479,a_60_0,2020-04-08,9908374.0
a_60_0_bal_62480,a_60_0,2020-04-09,9907542.0
a_60_0_bal_62481,a_60_0,2020-04-10,9907252.0
a_60_0_bal_62482,a_60_0,2020-04-11,9906938.0
a_60_0_bal_62483,a_60_0,2020-04-12,9905697.0
a_60_0_bal_62484,a_60_0,2020-04-13,9905364.0
a_60_0_bal_62485,a_60_0,2020-04-14,9904777.0
a_60_0_bal_62486,a_60_0,2020-04-15,9903860.0
a_60_0_bal_62487,a_60_0,2020-04-16,9902975.0
a_60_0_bal_62488,a_60_0,2020-04-17,9902725.0
a_60_0_bal_62489,a_60_0,2020-04-18,9902452.0
a_60_0_bal_62490,a_60_0,2020-04-19,9901792.0
a_60_0_bal_62491,a_60_0,2020-04-20,9900671.0
a_60_0_bal_62492,a_60_0,2020-04-21,9899641.0
a_60_0_bal_62493,a_60_0,2020-04-22,9899010.0
a_60_0_bal_62494,a_60_0,2020-04-23,9898569.0
a_60_0_bal_62495,a_60_0,2020-04-24,9898250.0
a_60_0_bal_62496,a_60_0,2020-04-25,9897721.0
a_60_0_bal_62497,a_60_0,2020-04-26,9896642.0
a_60_0_bal_62498,a_60_0,2020-04-27,9896128.0
a_60_0_bal_62499,a_60_0,2020-04-28,9895500.0
a_60_0_bal_62500,a_60_0,2020-04-29,9894636.0
a_60_0_bal_62501,a_60_0,2020-04-30,9893522.0
a_60_0_bal_62502,a_60_0,2020-05-01,9892918.0
a_60_0_bal_62503,a_60_0,2020-05-02,9892234.0
a_60_0_bal_62504,a_60_0,2020-05-03,9891768.0
a_60_0_bal_62505,a_60_0,2020-05-04,9891427.0
a_60_0_bal_62506,a_60_0,2020-05-05,9891089.0
a_60_0_bal_62507,a_60_0,2020-05-06,9890686.0
a_60_0_bal_62508,a_60_0,2020-05-07,9889987.0
a_60_0_bal_62509,a_60_0,2020-05-08,9889388.0
a_60_0_bal_62510,a_60_0,2020-05-09,9889348.0
a_60_0_bal_62511,a_60_0,2020-05-10,9888827.0
a_60_0_bal_62512,a_60_0,2020-05-11,9888442.0
a_60_0_bal_62513,a_60_0,2020-05-12,9887715.0
a_60_0_bal_62514,a_60_0,2020-05-13,9887338.0
a_60_0_bal_62515,a_60_0,2020-05-14,9886943.0
a_60_0_bal_62516,a_60_0,2020-05-15,9886319.0
a_60_0_bal_62517,a_60_0,2020-05-16,9885686.0
a_60_0_bal_62518,a_60_0,2020-05-17,9884864.0
a_60_0_bal_62519,a_60_0,2020-05-18,9884452.0
a_60_0_bal_62520,a_60_0,2020-05-19,9883989.0
a_60_0_bal_62521,a_60_0,2020-05-20,9883457.0
a_60_0_bal_62522,a_60_0,2020-05-21,9882855.0
a_60_0_bal_62523,a_60_0,2020-05-22,9882233.0
a_60_0_bal_62524,a_60_0,2020-05-23,9881732.0
a_60_0_bal_62525,a_60_0,2020-05-24,9880893.0
a_60_0_bal_62526,a_60_0,2020-05-25,9880229.0
a_60_0_bal_62527,a_60_0,2020-05-26,9879846.0
a_60_0_bal_62528,a_60_0,2020-05-27,9879009.0
a_60_0_bal_62529,a_60_0,2020-05-28,9878412.0
a_60_0_bal_62530,a_60_0,2020-05-29,9877849.0
a_60_0_bal_62531,a_60_0,2020-05-30,9877442.0
a_60_0_bal_62532,a_60_0,2020-05-31,9877205.0
a_60_0_bal_62533,a_60_0,2020-06-01,9877020.0
a_60_0_bal_62534,a_60_0,2020-06-02,9877147.0
a_60_0_bal_62535,a_60_0,2020-06-03,9876221.0
a_60_0_bal_62536,a_60_0,2020-06-04,9876067.0
a_60_0_bal_62537,a_60_0,2020-06-05,9875527.0
a_60_0_bal_62538,a_60_0,2020-06-06,9874685.0
a_60_0_bal_62539,a_60_0,2020-06-07,9874001.0
a_60_0_bal_62540,a_60_0,2020-06-08,9872914.0
a_60_0_bal_62541,a_60_0,2020-06-09,9872345.0
a_60_0_bal_62542,a_60_0,2020-06-10,9871722.0
a_60_0_bal_62543,a_60_0,2020-06-11,9871939.0
a_60_0_bal_62544,a_60_0,2020-06-12,9871452.0
a_60_0_bal_62545,a_60_0,2020-06-13,9870781.0
a_60_0_bal_62546,a_60_0,2020-06-14,9869722.0
a_60_0_bal_62547,a_60_0,2020-06-15,9869160.0
a_60_0_bal_62548,a_60_0,2020-06-16,9868362.0
a_60_0_bal_62549,a_60_0,2020-06-17,9868021.0
a_60_0_bal_62550,a_60_0,2020-06-18,9867314.0
a_60_0_bal_62551,a_60_0,2020-06-19,9866636.0
a_60_0_bal_62552,a_60_0,2020-06-20,9866153.0
a_60_0_bal_62553,a_60_0,2020-06-21,9865556.0
a_60_0_bal_62554,a_60_0,2020-06-22,9865078.0
a_60_0_bal_62555,a_60_0,2020-06-23,9864603.0
a_60_0_bal_62556,a_60_0,2020-06-24,9864024.0
a_60_0_bal_62557,a_60_0,2020-06-25,
a_60_0_bal_62558,a_60_0,2020-06-26,9862846.0
a_60_0_bal_62559,a_60_0,2020-06-27,9861755.0
a_60_0_bal_62560,a_60_0,2020-06-28,9861044.0
a_60_0_bal_62561,a_60_0,2020-06-29,9860362.0
a_60_0_bal_62562,a_60_0,2020-06-30,9859685.0
a_60_0_bal_62563,a_60_0,2020-07-01,9858861.0
a_60_0_bal_62564,a_60_0,2020-07-02,9858501.0
a_60_0_bal_62565,a_60_0,2020-07-03,9858248.0
a_60_0_bal_62566,a_60_0,2020-07-04,9857517.0
a_60_0_bal_62567,a_60_0,2020-07-05,9856851.0
a_60_0_bal_62568,a_60_0,2020-07-06,9856072.0
a_60_0_bal_62569,a_60_0,2020-07-07,9855818.0
a_60_0_bal_62570,a_60_0,2020-07-08,9855345.0
a_60_0_bal_62571,a_60_0,2020-07-09,9855266.0
